datetime,target_tempmax,target_tempmin,temp,precip,windspeed,cloudcover,humidity,winddir_sin,winddir_cos,humidity_roll_mean_7,precip_roll_mean_7,temp_lag_1,humidity_lag_1,precip_lag_1,temp_lag_2,humidity_lag_2,precip_lag_2,temp_lag_3,humidity_lag_3,precip_lag_3,tempmax_vs_doy_avg
2024-01-23,15.0,8.0,-3.176923259024226,0.2795719411192052,0.7550975099040325,0.9481950734406115,-1.4720297173879435,-0.10174407299277571,1.253202967642642,0.4031824620702814,-0.24512489339791524,-2.737492229931387,0.47488001118771445,1.3193201055317862,-1.789084640936091,0.37352769358848925,0.6031987224180231,-0.6757401990110685,0.7785563537451465,1.0481647238902054,-2.3348053464990173
2024-01-24,15.0,8.0,-3.0739519552073027,-1.021998975465985,-0.2860066962437934,0.9830614393698179,-2.2885873879167113,-0.06486286374338429,1.242563204961106,-0.19144701845709822,-0.3441586250677181,-3.169485521463798,-1.4793884748778268,0.2975541989732586,-2.737022764906427,0.47566531713936294,1.323752634489531,-1.791245006483813,0.3726062669223546,0.5831238971673509,-1.5032583645396405
2024-01-25,15.0,8.6,-2.8886036083368403,-0.8499471899064323,-0.6082532362419297,0.9830614393698179,-2.390657096732807,-0.06486286374338429,1.242563204961106,-0.7489121564515177,-0.3488745170519944,-3.0666299758608426,-2.3022383637475285,-1.0153929764564513,-3.1697771258494067,-1.4649495303272373,0.3073349421817371,-2.741489842479114,0.4740937886280526,1.3097180887724647,-1.3500786573365975
2024-01-26,15.0,10.4,-2.703255261466378,-1.021998975465985,-0.8065587993177064,0.9830614393698179,-1.6761691350201355,-0.4076902069551941,1.325172223439296,-1.1391377530476106,-0.3700960309812378,-2.881489993775524,-2.405094599856241,-0.841029306948398,-3.066740373243935,-2.2820505187342266,-1.0102999257343854,-3.175297267607404,-1.454169123780209,0.2877566239277864,-1.9190318555193293
2024-01-27,15.0,10.2,-2.765038043756532,-1.021998975465985,-0.6826178223953461,0.9830614393698179,-0.6554720468591758,-0.728732807805385,1.372844427427877,-1.3992881507783392,-0.49978306054883687,-2.6963500116902046,-1.6851009470952523,-1.0153929764564513,-2.8812742185540867,-2.3841881422851006,-0.8348117518340737,-3.0720097854340014,-2.2660692974257928,-1.014997625949023,-1.2625473960777152
2024-01-28,15.0,10.3,-2.57968969688607,-0.8499471899064323,-0.4843122593195695,0.9830614393698179,-0.5534023380430798,-1.2248829956751572,1.396899964395762,-1.5665276921766638,-0.5540158183680146,-2.758063339051978,-0.6565385860081252,-1.0153929764564513,-2.6958080638642383,-1.6692247774289846,-1.0102999257343854,-2.8860923175218773,-2.367556819131491,-0.8424364070799713,-1.262547396077716
2024-01-29,17.1,11.3,-2.250181524671915,-0.26346419511015867,-1.3023227070071473,0.8435959756529925,-0.04305379396260003,-0.7696157695854817,1.3770435580539488,-1.6594385485090681,-0.7756627416290018,-2.5729233569666587,-0.5536823498994126,-0.841029306948398,-2.7576301154275216,-0.6478485419202478,-1.0102999257343854,-2.7001748496097533,-1.6571441671916052,-1.014997625949023,-0.649828567265543
2024-01-30,19.4,13.6,-1.7147307448239126,-1.021998975465985,-1.4014754885450356,0.9830614393698179,0.26315533248568784,1.117861702405655,-0.26484833249992185,-1.3435416369788973,-0.8110319315110743,-2.243785611037203,-0.039401169355849044,-0.24837681689187324,-2.572163960737673,-0.545710918369374,-0.8348117518340737,-2.7621473389137945,-0.6422689501346253,-1.014997625949023,-0.43100041411834006
2024-01-31,21.2,16.3,-1.2616570080294496,0.13895847356735513,-1.4262636839295075,0.9830614393698179,1.1817827118305515,0.7681961432599771,-0.6804051610969599,-0.7117478139185556,-0.7827365796054163,-1.7089367739018373,0.26916753897028906,-1.0153929764564513,-2.2424463524001648,-0.035022800615005546,-0.23939814084616073,-2.5762298710016704,-0.5407814284289273,-0.8424364070799713,-0.4528832294330593
2024-02-01,24.9,19.2,-0.6644234458912929,-0.8499471899064323,-0.31079489162826535,0.42519958450251627,1.0797130030144555,0.007866358893323558,-1.0665094077710036,-0.07995399085821396,-0.7827365796054163,-1.2563723732488354,1.1948736639487034,0.15649209430093386,-1.7066552388517144,0.2713900700376155,-1.0102999257343854,-2.245709928046783,-0.03334381990043732,-0.25496366834854456,0.00665589217606866
2024-02-02,27.8,20.9,-0.27313249138698403,-0.5717023174585327,1.5731079575916103,0.5646650482193417,0.5693644589339758,0.04369221825488194,-1.054814542688802,0.3288537770043592,-0.7756627416290018,-0.6598102087516962,1.0920174278399908,-0.841029306948398,-1.2532935273876409,1.1906286819954788,0.16625165565405825,-1.7086150207450914,0.27111874521665663,-1.014997625949023,0.816320058820727
2024-02-03,26.7,21.0,-0.3555095344405225,0.3953041895929711,1.5235315668226663,0.6343977800777544,0.9776432941983596,0.25042471308135217,-0.9775382468085335,0.6261685172680499,-0.733219713770515,-0.26895913546046757,0.5777362472964271,-0.5595091143903227,-0.6556803622759069,1.088491058444605,-0.8348117518340737,-1.2541500991821215,1.1845064405679384,0.14735678716732617,1.2977419957445757
